Scan	superkingdom	phylum	class	order	family	genus	species	proteins	taxids
20545	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25343|RV161_YEAST	559292
14046	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P0C2H8|RL31A_YEAST, sp|P0C2H9|RL31B_YEAST	559292
7961	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|C8ZCI0|MIC60_YEAS8, sp|B3LRA0|MIC60_YEAS1, sp|P36112|MIC60_YEAST, sp|A6ZZY0|MIC60_YEAS7, sp|C5E325|MIC60_LACTC, sp|B5VMG3|MIC60_YEAS6	307796, 559292, 285006, 559295, 545124, 643680
3585	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P34730|BMH2_YEAST	559292
12152	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P52910|ACS2_YEAST	559292
8662	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q6BM53|RL17_DEBHA, sp|P46990|RL17B_YEAST, sp|Q59TE0|RL17B_CANAL, sp|P05740|RL17A_YEAST	284592, 237561, 559292
8623									
12755	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
10794	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53598|SUCA_YEAST	559292
9763	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST, sp|P46587|HSP72_CANAL	237561, 559292
3175	Eukaryota	Ascomycota						sp|P34730|BMH2_YEAST, sp|P42656|RAD24_SCHPO, sp|P29311|BMH1_YEAST	284812, 559292
4424	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
9650	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39676|FHP_YEAST	559292
7528	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00560|PGK_YEAST	559292
15995	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P30902|ATP7_YEAST	559292
14585	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15705|STI1_YEAST	559292
10902	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03973|HMO1_YEAST	559292
11775	Eukaryota	Ascomycota						sp|Q75EV6|EF3_EREGS, sp|O14134|ELF1_SCHPO, sp|P16521|EF3A_YEAST, sp|P25997|EF3_CANAL, sp|O94489|EF3_SCHPO, sp|P53978|EF3B_YEAST	237561, 559292, 284811, 284812
17750	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38720|6PGD1_YEAST	559292
14269	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q74ZK3|RS6_EREGS, sp|P0CX38|RS6B_YEAST, sp|P0CX37|RS6A_YEAST	284811, 559292
11697	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07991|OAT_YEAST	559292
4280	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32582|CBS_YEAST	559292
15429	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZPQ6|MPM1_YEAS7, sp|P40364|MPM1_YEAST	307796, 559292
17663	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P32324|EF2_YEAST, sp|A5DI11|EF2_PICGU	294746, 559292
11482	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33298|PRS6B_YEAST	559292
16055	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38701|RS20_YEAST	559292
15331	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00360|G3P1_YEAST	559292
9769	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P32589|HSP7F_YEAST, sp|P32590|HSP79_YEAST, sp|Q875V0|HSP7F_NAUCC, sp|Q875P5|HSP7F_LACK1	1064592, 226302, 559292
17991	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00950|PMG1_YEAST	559292
7856	Eukaryota	Ascomycota						sp|Q08723|RPN8_YEAST, sp|Q75F44|RPN8_EREGS	284811, 559292
13063	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00331|ADH2_YEAST, sp|P00330|ADH1_YEAST	559292
18202	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14540|ALF_YEAST	559292
9831	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36139|PET10_YEAST	559292
2876									
11646	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P18239|ADT2_YEAST	559292
16324	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P34760|TSA1_YEAST	559292
10943	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09436|SYIC_YEAST	559292
17051	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38777|FSH1_YEAST	559292
13258	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00331|ADH2_YEAST, sp|O00097|ADH1_PICST, sp|P43067|ADH1_CANAX, sp|P00330|ADH1_YEAST, sp|O94038|ADH2_CANAL, sp|P07246|ADH3_YEAST, sp|O13309|ADH2_PICST	237561, 559292, 5476, 322104
16047	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q2V2P9|COX26_YEAST	559292
18830	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32614|FRDS_YEAST	559292
11509	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12363|WTM1_YEAST	559292
10389	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
20506	Eukaryota							sp|P81214|CARP_SYNRA, sp|P07267|CARP_YEAST, sp|Q03168|ASPP_AEDAE, sp|P10977|CARPV_CANAX	559292, 7159, 5476, 13706
9215	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P02407|RS17A_YEAST, sp|P14127|RS17B_YEAST	559292
21416	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16862|PFKA2_YEAST	559292
21901	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P06634|DED1_YEAST, sp|A6ZP47|DED1_YEAS7	307796, 559292
12956	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P30656|PSB5_YEAST	559292
7321	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00950|PMG1_YEAST	559292
17190	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40098|FMP10_YEAST	559292
7996	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX84|RL35A_YEAST, sp|P0CX85|RL35B_YEAST	559292
20053	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P27476|NSR1_YEAST	559292
3695									
9118	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09938|RIR2_YEAST	559292
14749	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12123|DCS2_YEAST	559292
16599	Eukaryota	Ascomycota						sp|P17709|HXKG_YEAST	559292
12653	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00942|TPIS_YEAST	559292
7284	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06169|PDC1_YEAST	559292
8003	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
5971	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST, sp|Q757I2|G3P_EREGS	284811, 559292
7263	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32445|RIM1_YEAST	559292
21207	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST, sp|P34734|PDC_HANUV	29833, 559292
8540	Eukaryota							sp|P41753|HSP70_ACHKL, sp|P09435|HSP73_YEAST, sp|P48720|HSP70_BLAEM, sp|P22202|HSP74_YEAST, sp|O59855|HSP72_SCHPO, sp|Q10265|HSP71_SCHPO, sp|P78983|HSP70_ALTAL	5599, 559292, 4767, 284812, 4808
6189	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23180|AIM17_YEAST	559292
20577	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P27614|CBPS_YEAST	559292
5053	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38067|UGA2_YEAST	559292
18090	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P12709|G6PI_YEAST, sp|P83780|G6PI_CANAL, sp|Q758L0|G6PI_EREGS	237561, 559292, 284811
21899	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P20967|ODO1_YEAST	559292
20832	Eukaryota	Ascomycota						sp|Q75C78|BIP_EREGS, sp|P16474|BIP_YEAST	559292, 284811
18985	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P32589|HSP7F_YEAST, sp|P32590|HSP79_YEAST, sp|Q875V0|HSP7F_NAUCC, sp|Q875P5|HSP7F_LACK1	1064592, 226302, 559292
9610	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22137|CLH_YEAST	559292
11964	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33416|HSP78_YEAST	559292
8215	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX36|RS4B_YEAST, sp|P0CX35|RS4A_YEAST	559292
4906	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P0CX46|RL2B_YEAST, sp|A0A1D8PF08|RL2_CANAL, sp|Q75AP7|RL2_EREGS, sp|P0CX45|RL2A_YEAST	284811, 237561, 559292
11322	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
13148	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P53623|HSP72_PICAN, sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	870730, 559292
14196	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19882|HSP60_YEAST	559292
19049	Eukaryota	Ascomycota						sp|Q9Y823|HOSM_SCHPO, sp|P48570|HOSC_YEAST, sp|Q12122|HOSM_YEAST	284812, 559292
21897	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07251|ATPA_YEAST	559292
14617	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P32589|HSP7F_YEAST, sp|Q875P5|HSP7F_LACK1, sp|P32590|HSP79_YEAST, sp|Q875V0|HSP7F_NAUCC	1064592, 226302, 559292
3813	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
4173	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q02753|RL21A_YEAST, sp|Q12672|RL21B_YEAST	559292
6827	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07342|ILVB_YEAST	559292
14892	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33416|HSP78_YEAST	559292
8105	Eukaryota							sp|P05738|RL9A_YEAST, sp|P49210|RL9_ORYSJ, sp|P51401|RL9B_YEAST	39947, 559292
20253	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P41805|RL10_YEAST	559292
12248	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q04458|HFD1_YEAST	559292
11614	Eukaryota	Ascomycota						sp|P10592|HSP72_YEAST, sp|O59855|HSP72_SCHPO, sp|P10591|HSP71_YEAST	284812, 559292
8192	Eukaryota	Ascomycota						sp|P00445|SODC_YEAST	559292
15762	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15703|BGL2_YEAST	559292
5442	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZV70|CATT_YEAS7, sp|P06115|CATT_YEAST	307796, 559292
10733	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P40482|SEC24_YEAST, sp|Q876F5|SC242_SACU7	659244, 559292
3977	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07274|PROF_YEAST	559292
7036	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15705|STI1_YEAST	559292
10006	Eukaryota							sp|P22202|HSP74_YEAST, sp|P53623|HSP72_PICAN, sp|P09446|HSP1_CAEEL, sp|P46587|HSP72_CANAL	6239, 870730, 237561, 559292
3189									
13713	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12123|DCS2_YEAST	559292
16346	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07275|PUT2_YEAST	559292
11122	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00942|TPIS_YEAST	559292
21106	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00950|PMG1_YEAST	559292
13918	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZRZ6|END3_YEAS7, sp|P39013|END3_YEAST	307796, 559292
5927	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19882|HSP60_YEAST	559292
20837	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15624|SYFB_YEAST	559292
9107	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32454|APE2_YEAST	559292
10011	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00549|KPYK1_YEAST	559292
4855	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST, sp|Q757I2|G3P_EREGS	284811, 559292
19698	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P16474|BIP_YEAST	559292
14199	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00360|G3P1_YEAST, sp|P00359|G3P3_YEAST, sp|P00358|G3P2_YEAST	559292
7354	Eukaryota							sp|Q6BM53|RL17_DEBHA, sp|O48557|RL17_MAIZE, sp|P46990|RL17B_YEAST, sp|P05740|RL17A_YEAST	4577, 284592, 559292
11579	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces		sp|Q03558|OYE2_YEAST, sp|Q02899|OYE1_SACPS	559292, 27292
9126	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14904|AMPL_YEAST	559292
12303	Eukaryota	Ascomycota						sp|Q07471|THI3_YEAST, sp|P16467|PDC5_YEAST, sp|O42873|PDC4_SCHPO, sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST, sp|P83779|PDC1_CANAL, sp|P34734|PDC_HANUV	29833, 237561, 559292, 284812
17509	Eukaryota							sp|P46273|PGK_CANAL, sp|P00560|PGK_YEAST, sp|P25055|PGKA_CRIFA, sp|Q757Q0|PGK_EREGS	237561, 559292, 284811, 5656
8843	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
10113	Eukaryota							sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
8895	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38061|RL32_YEAST	559292
16875	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P37012|PGM2_YEAST	559292
11430	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P32589|HSP7F_YEAST, sp|Q875V0|HSP7F_NAUCC	1064592, 559292
6959	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53981|PYP1_YEAST	559292
15686	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15705|STI1_YEAST	559292
10138	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06106|CYSD_YEAST	559292
6295	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P02829|HSP82_YEAST, sp|P15108|HSC82_YEAST, sp|P46598|HSP90_CANAL	237561, 559292
12774	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
9549	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces		sp|P39708|DHE5_YEAST, sp|Q8TFF6|DHE4_SACU7, sp|P07262|DHE4_YEAST	659244, 559292
16885	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38088|SYG_YEAST	559292
13259									
9105	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09938|RIR2_YEAST	559292
16991	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P14263|CP51_CANTR, sp|P10613|CP51_CANAL, sp|Q02315|CP51_PICKU, sp|P10614|CP51_YEAST	5482, 237561, 559292, 4909
16799	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04807|HXKB_YEAST, sp|P04806|HXKA_YEAST	559292
7500	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P14540|ALF_YEAST, sp|Q9URB4|ALF_CANAL	237561, 559292
7265	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33416|HSP78_YEAST	559292
14647	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05453|ERF3_YEAST	559292
15985	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q07551|KAR_YEAST	559292
17185	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31539|HS104_YEAST	559292
20244	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
8416	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12118|SGT2_YEAST	559292
19872	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P27614|CBPS_YEAST	559292
8144	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23638|PSA3_YEAST	559292
7107	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53141|MLC1_YEAST	559292
17642									
20558	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40159|YNU8_YEAST	559292
7944	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00431|CCPR_YEAST	559292
9667	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q04062|RPN9_YEAST	559292
15716	Eukaryota	Ascomycota						sp|P19882|HSP60_YEAST, sp|O74261|HSP60_CANAL, sp|Q09864|HSP60_SCHPO	237561, 559292, 284812
1470	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40037|HMF1_YEAST	559292
7109	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P34730|BMH2_YEAST, sp|P29311|BMH1_YEAST	559292
19638	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
2986	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14832|CYPH_YEAST	559292
19746	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32471|EF1B_YEAST	559292
21591	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05694|METE_YEAST	559292
19492	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P18562|UPP_YEAST	559292
4467	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14126|RL3_YEAST	559292
15695	Eukaryota	Ascomycota						sp|P19882|HSP60_YEAST, sp|O74261|HSP60_CANAL, sp|Q09864|HSP60_SCHPO	237561, 559292, 284812
4634	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19097|FAS2_YEAST	559292
4769	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST, sp|Q757I2|G3P_EREGS	284811, 559292
6119	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
11501	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
