Scan	superkingdom	phylum	class	order	family	genus	species	proteins	taxids
4064	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04840|VDAC1_YEAST	559292
19643	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14904|AMPL_YEAST	559292
13706	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
7666	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19657|PMA2_YEAST, sp|P05030|PMA1_YEAST	559292
11630	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
19788	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P02829|HSP82_YEAST, sp|P15108|HSC82_YEAST	559292
21073	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32471|EF1B_YEAST	559292
10896	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53598|SUCA_YEAST	559292
7138	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P12709|G6PI_YEAST	559292
3646	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
15770	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49954|NIT3_YEAST	559292
18735	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST	559292
17543	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49723|RIR4_YEAST	559292
14139	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38628|AGM1_YEAST	559292
3324	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07806|SYV_YEAST	559292
19076	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00360|G3P1_YEAST, sp|P00359|G3P3_YEAST, sp|P00358|G3P2_YEAST	559292
18489	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|O43137|YB085_YEAST	559292
14185	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P34227|PRX1_YEAST	559292
13825	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07275|PUT2_YEAST	559292
12626	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07284|SYSC_YEAST	559292
9249	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53252|PIL1_YEAST	559292
18411	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST, sp|P26263|PDC6_YEAST	559292
5217	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19657|PMA2_YEAST, sp|P05030|PMA1_YEAST	559292
20978	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32471|EF1B_YEAST	559292
11824	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06738|PHSG_YEAST	559292
14912	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P28241|IDH2_YEAST	559292
8612	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22137|CLH_YEAST	559292
18191	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38891|BCA1_YEAST	559292
5129	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38009|PUR92_YEAST, sp|P54113|PUR91_YEAST	559292
10921	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00549|KPYK1_YEAST	559292
21491	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P26783|RS5_YEAST	559292
4478	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38009|PUR92_YEAST, sp|P54113|PUR91_YEAST	559292
14198	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04456|RL25_YEAST	559292
4004	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
17234	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P20967|ODO1_YEAST	559292
10684	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
6471	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P50085|PHB2_YEAST	559292
9853	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P54113|PUR91_YEAST	559292
11404	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00830|ATPB_YEAST	559292
20893	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00950|PMG1_YEAST	559292
21218	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38764|RPN1_YEAST	559292
12613	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06168|ILV5_YEAST	559292
3883	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
7620	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06169|PDC1_YEAST	559292
10704	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53319|6PGD2_YEAST, sp|P38720|6PGD1_YEAST	559292
19259	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38009|PUR92_YEAST, sp|P54113|PUR91_YEAST	559292
7940	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12230|LSP1_YEAST, sp|P53252|PIL1_YEAST	559292
3704	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
10182	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53130|GPG1_YEAST	559292
12240	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53228|TAL2_YEAST	559292
13805	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40363|SFGH_YEAST	559292
20371	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04807|HXKB_YEAST	559292
21393	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|B3LTL7|URM1_YEAS1, sp|P40554|URM1_YEAST, sp|A6ZVR0|URM1_YEAS7	285006, 307796, 559292
12769	Eukaryota							sp|P32836|GSP2_YEAST, sp|P32835|GSP1_YEAST	559292
12848	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31116|DHOM_YEAST	559292
12130	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00549|KPYK1_YEAST	559292
22437	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38720|6PGD1_YEAST	559292
14663	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25694|CDC48_YEAST	559292
15283	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P50109|PSP2_YEAST	559292
8524	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38013|AHP1_YEAST	559292
21506	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03102|YMN1_YEAST	559292
8911	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q3E757|RL11B_YEAST, sp|P0C0W9|RL11A_YEAST	559292
6416	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX51|RS16A_YEAST, sp|P0CX52|RS16B_YEAST	559292
10622	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16861|PFKA1_YEAST	559292
6870	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q05016|YM71_YEAST	559292
15203	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00445|SODC_YEAST	559292
22757	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|P0CX10|ERR1_YEAST, sp|P42222|ERR3_YEAST, sp|P0CX11|ERR2_YEAST	559292
20034	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
17801	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P13188|SYQ_YEAST	559292
11558	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07702|LYS2_YEAST	559292
14263	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00331|ADH2_YEAST, sp|P07246|ADH3_YEAST, sp|P00330|ADH1_YEAST	559292
12909	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
21178	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05150|OTC_YEAST	559292
12757	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04173|LEU3_YEAST	559292
11373	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40016|RPN3_YEAST	559292
21357	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00360|G3P1_YEAST, sp|P00359|G3P3_YEAST	559292
13778	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31688|TPS2_YEAST	559292
7785	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P27810|KTR1_YEAST	559292
15271	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40024|ARB1_YEAST	559292
20647	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12480|ETFA_YEAST	559292
9161	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49723|RIR4_YEAST	559292
8378	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25372|TRX3_YEAST	559292
19737	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q01976|ADPP_YEAST	559292
19839	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40513|MAM33_YEAST	559292
12215	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00549|KPYK1_YEAST	559292
13125	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38816|TRXB2_YEAST, sp|P29509|TRXB1_YEAST	559292
6142	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P12709|G6PI_YEAST	559292
14913	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P48570|HOSC_YEAST, sp|Q12122|HOSM_YEAST	559292
18456	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16550|APA1_YEAST	559292
15450	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P11076|ARF1_YEAST	559292
12565	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q07478|SUB2_YEAST, sp|A6ZXP4|SUB2_YEAS7	307796, 559292
22057	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P29547|EF1G1_YEAST	559292
5450	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16521|EF3A_YEAST, sp|P53978|EF3B_YEAST	559292
18642	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32589|HSP7F_YEAST, sp|P32590|HSP79_YEAST	559292
12127	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36060|MCR1_YEAST, sp|A6ZZH2|MCR1_YEAS7	307796, 559292
15226	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST, sp|P26263|PDC6_YEAST	559292
11683	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q12464|RUVB2_YEAST	559292
12583	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33416|HSP78_YEAST	559292
10652	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38715|GRE3_YEAST	559292
7710	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16120|THRC_YEAST	559292
11116	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P02994|EF1A_YEAST	559292
13145	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39079|TCPZ_YEAST	559292
18455	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00360|G3P1_YEAST, sp|P00359|G3P3_YEAST, sp|P00358|G3P2_YEAST	559292
13890	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23641|MPCP_YEAST	559292
6116	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
6629	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38071|ETR1_YEAST	559292
7245	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53319|6PGD2_YEAST, sp|P38720|6PGD1_YEAST	559292
17315	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q04491|SEC13_YEAST	559292
8703	Eukaryota	Ascomycota						sp|P16474|BIP_YEAST, sp|P36604|BIP_SCHPO, sp|Q10284|SSB1_SCHPO	284812, 559292
4539	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P46654|RSSA2_YEAST, sp|B3LI22|RSSA1_YEAS1, sp|B3LT19|RSSA2_YEAS1, sp|A7A0V3|RSSA2_YEAS7, sp|P32905|RSSA1_YEAST, sp|A6ZUM5|RSSA1_YEAS7	285006, 307796, 559292
4542	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49626|RL4B_YEAST, sp|P10664|RL4A_YEAST	559292
13244	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07275|PUT2_YEAST	559292
21403	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23641|MPCP_YEAST	559292
15569	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX79|ASP24_YEAST, sp|P0CX78|ASP23_YEAST, sp|P0CX77|ASP22_YEAST, sp|P0CZ17|ASP21_YEAST	559292
7905	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P26783|RS5_YEAST	559292
12137	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36060|MCR1_YEAST, sp|A6ZZH2|MCR1_YEAS7	307796, 559292
20660	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q01217|ARG56_YEAST	559292
7862	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16861|PFKA1_YEAST	559292
6298	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38328|ARPC1_YEAST	559292
18754	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04801|SYTC_YEAST	559292
17062	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32599|FIMB_YEAST	559292
16489	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P02994|EF1A_YEAST	559292
10269	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05737|RL7A_YEAST, sp|Q12213|RL7B_YEAST	559292
15904	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00890|CISY1_YEAST	559292
18503	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53164|NPY1_YEAST	559292
16630	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25293|NAP1_YEAST	559292
6280	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23638|PSA3_YEAST	559292
14156	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32565|RPN2_YEAST	559292
7485	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P47117|ARP3_YEAST	559292
14715	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05317|RLA0_YEAST	559292
3371	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03010|UME1_YEAST	559292
18103	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38009|PUR92_YEAST, sp|P54113|PUR91_YEAST	559292
10613	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38972|PUR4_YEAST	559292
16935	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49723|RIR4_YEAST	559292
6071	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19657|PMA2_YEAST, sp|P05030|PMA1_YEAST	559292
18563	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09457|ATPO_YEAST	559292
3729	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14743|NMT_YEAST	559292
9086	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32496|RPN12_YEAST	559292
13341	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces		sp|P61867|ACBP2_SACPS, sp|P31787|ACBP_YEAST, sp|P61868|ACBP2_SACMO	27292, 1429090, 559292
9843	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
18048	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31412|VATC_YEAST	559292
6965	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P54003|SUR7_YEAST	559292
13109	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST, sp|P26263|PDC6_YEAST, sp|Q07471|THI3_YEAST	559292
